,business_id,categories,city,name,review_count,star_avg,state,categories_list,health_business
1638,47X-4y6keoK3PfuKmfYwfw,"cardiologists, diagnostic services, laboratory testing, doctors, health & medical",Mesa,LabCorp,4,1.0,AZ,"['cardiologists', ' diagnostic services', ' laboratory testing', ' doctors', ' health & medical']",diagnostic service
1639,ZjLesSPvGGiaZluo5KVpfA,"diagnostic services, health & medical, medical centers, doctors, diagnostic imaging, radiologists",Scottsdale,Scottsdale Medical Imaging,6,3.5,AZ,"['diagnostic services', ' health & medical', ' medical centers', ' doctors', ' diagnostic imaging', ' radiologists']",diagnostic service
1640,aHE9zHlC4N72Q2l4Hib4kA,"laboratory testing, diagnostic services, health & medical",Glendale,Sonora Quest Laboratories,3,2.5,AZ,"['laboratory testing', ' diagnostic services', ' health & medical']",diagnostic service
1641,NEnUG3JRjIkGcw_xxpWnXQ,"laboratory testing, health & medical, diagnostic imaging, diagnostic services",Phoenix,Life Line Screening,3,1.5,AZ,"['laboratory testing', ' health & medical', ' diagnostic imaging', ' diagnostic services']",diagnostic service
1642,888VyuXQYXKOVSZtvoSQBQ,"health & medical, diagnostic services, diagnostic imaging",Las Vegas,My Baby Bump Imaging,4,5.0,NV,"['health & medical', ' diagnostic services', ' diagnostic imaging']",diagnostic service
1643,0Xrlx6TzEKqxzz-82AABuQ,"diagnostic services, health & medical, laboratory testing",Scottsdale,Sonora Quest Laboratories,14,4.0,AZ,"['diagnostic services', ' health & medical', ' laboratory testing']",diagnostic service
1644,QpnIkE1Cj3YD902_u8scnQ,"diagnostic imaging, doctors, health & medical, diagnostic services",Chandler,EVDI Medical Imaging,18,3.0,AZ,"['diagnostic imaging', ' doctors', ' health & medical', ' diagnostic services']",diagnostic service
1645,EOBRrFiU_1Nir1bG0Mnmzg,"laboratory testing, health & medical, diagnostic services",Glendale,Sonora Quest Laboratories,10,2.0,AZ,"['laboratory testing', ' health & medical', ' diagnostic services']",diagnostic service
1646,hxWhoIeE4gTpAbBiXeRyBA,"diagnostic services, laboratory testing, health & medical",Mesa,Sonora Quest Laboratories,7,1.5,AZ,"['diagnostic services', ' laboratory testing', ' health & medical']",diagnostic service
1647,ajYDPRniaTS4YjucNUB2Vg,"medical centers, diagnostic services, health & medical, laboratory testing",Scottsdale,Any Lab Test Now Scottsdale,4,3.0,AZ,"['medical centers', ' diagnostic services', ' health & medical', ' laboratory testing']",diagnostic service
1648,hqw9J5DhdYYDtq6FwmoXvg,"medical centers, diagnostic services, health & medical, laboratory testing",Las Vegas,Quest Diagnostics,37,2.5,NV,"['medical centers', ' diagnostic services', ' health & medical', ' laboratory testing']",diagnostic service
1649,lG1363mfmirfhIwYj0QnOQ,"doctors, radiologists, health & medical, diagnostic imaging, diagnostic services",Phoenix,SimonMed Imaging - Metro,7,2.5,AZ,"['doctors', ' radiologists', ' health & medical', ' diagnostic imaging', ' diagnostic services']",diagnostic service
1650,QZ-twPwDt0sPy4DL8FITdQ,"diagnostic services, radiologists, doctors, diagnostic imaging, health & medical",Scottsdale,Scottsdale Medical Imaging,34,3.0,AZ,"['diagnostic services', ' radiologists', ' doctors', ' diagnostic imaging', ' health & medical']",diagnostic service
1651,pUaPJ7IARxp-RZFFigFEVA,"diagnostic services, pediatricians, audiologist, health & medical, ear nose & throat, doctors, hearing aid providers",Peoria,Happy Ears Hearing Center,8,4.0,AZ,"['diagnostic services', ' pediatricians', ' audiologist', ' health & medical', ' ear nose & throat', ' doctors', ' hearing aid providers']",diagnostic service
1652,wvzknqRU7kUN2_fPXvW_cA,"doctors, diagnostic imaging, health & medical, diagnostic services, radiologists",Glendale,SimonMed Imaging - Thunderbird,42,2.0,AZ,"['doctors', ' diagnostic imaging', ' health & medical', ' diagnostic services', ' radiologists']",diagnostic service
1653,5i5Ovu4xi7H68zPK7h8RmA,"diagnostic services, doctors, radiologists, diagnostic imaging, health & medical",Glendale,Sun Radiology,24,1.5,AZ,"['diagnostic services', ' doctors', ' radiologists', ' diagnostic imaging', ' health & medical']",diagnostic service
1654,BAaBMox1ldymmZ0qlgoHtQ,"health & medical, diagnostic services, diagnostic imaging",Scottsdale,Assuredimaging,3,5.0,AZ,"['health & medical', ' diagnostic services', ' diagnostic imaging']",diagnostic service
1655,j0A3CpYWMnhcZ4ykJ3Qfjg,"diagnostic services, laboratory testing, diagnostic imaging, health & medical, urgent care, doctors",Surprise,Banner Health Center: Primary Care Medicine,9,3.0,AZ,"['diagnostic services', ' laboratory testing', ' diagnostic imaging', ' health & medical', ' urgent care', ' doctors']",diagnostic service
1656,QgMGgh6PYHzBYXv4lfj-uA,"health & medical, radiologists, doctors, diagnostic imaging, diagnostic services",Las Vegas,SimonMed Imaging - Summerlin,22,4.5,NV,"['health & medical', ' radiologists', ' doctors', ' diagnostic imaging', ' diagnostic services']",diagnostic service
1657,gOCizq2d2ku1LKKX-byeDw,"doctors, pathologists, health & medical, laboratory testing, diagnostic services",Las Vegas,Clinical Pathology Laboratories,14,3.0,NV,"['doctors', ' pathologists', ' health & medical', ' laboratory testing', ' diagnostic services']",diagnostic service
1658,epztC4RJqF0dV4a2mj8z3g,"doctors, health & medical, diagnostic imaging, diagnostic services, radiologists",Henderson,Desert Radiology,50,3.0,NV,"['doctors', ' health & medical', ' diagnostic imaging', ' diagnostic services', ' radiologists']",diagnostic service
1659,avY_hTYnGZhEsPRikauB9g,"medical centers, laboratory testing, diagnostic services, health & medical",Charlotte,Any Lab Test Now Charlotte,7,4.5,NC,"['medical centers', ' laboratory testing', ' diagnostic services', ' health & medical']",diagnostic service
1660,vASl956jPt2eZXQMYVgKIw,"health & medical, diagnostic services",Las Vegas,Lab Corp,10,2.5,NV,"['health & medical', ' diagnostic services']",diagnostic service
1661,_aFM_V5CcKhMYszzUsgQfg,"diagnostic services, pain management, health & medical, doctors",Phoenix,Premier Pain Institute,4,4.0,AZ,"['diagnostic services', ' pain management', ' health & medical', ' doctors']",diagnostic service
1662,7rcerUTBWV7jJSp7U_aHXQ,"medical centers, diagnostic imaging, diagnostic services, health & medical",Madison,First Care Clinic,3,2.5,WI,"['medical centers', ' diagnostic imaging', ' diagnostic services', ' health & medical']",diagnostic service
1663,BdaXm76AgxNsFA2oa4bO-g,"health & medical, diagnostic services",Pittsburgh,Quest Diagnostics,3,5.0,PA,"['health & medical', ' diagnostic services']",diagnostic service
1664,rR78byduRdl-iqcy74oDow,"health & medical, diagnostic services, doctors, medical centers, diagnostic imaging",Phoenix,Insight Imaging,10,4.5,AZ,"['health & medical', ' diagnostic services', ' doctors', ' medical centers', ' diagnostic imaging']",diagnostic service
1665,HeCHgSIQIA76eSckjVvY9A,"doctors, health & medical, diagnostic imaging, radiologists, diagnostic services",Phoenix,SimonMed Imaging - Phoenix/19th Ave,8,3.0,AZ,"['doctors', ' health & medical', ' diagnostic imaging', ' radiologists', ' diagnostic services']",diagnostic service
1666,s_6X33GYgc-bw9qbVseBsA,"laboratory testing, diagnostic services, health & medical",Henderson,Labcorp,22,3.0,NV,"['laboratory testing', ' diagnostic services', ' health & medical']",diagnostic service
1667,ibEIrZl-WEcZhx1JEM1Ngw,"diagnostic services, medical centers, ultrasound imaging centers, diagnostic imaging, prenatal/perinatal care, health & medical",Chandler,Jack and Jill Ultrasound Studio,25,4.0,AZ,"['diagnostic services', ' medical centers', ' ultrasound imaging centers', ' diagnostic imaging', ' prenatal/perinatal care', ' health & medical']",diagnostic service
1668,On_ns0CHXLHblOQGwsUF-A,"diagnostic imaging, doctors, health & medical, radiologists, diagnostic services",Henderson,West Valley Imaging - Henderson,23,3.0,NV,"['diagnostic imaging', ' doctors', ' health & medical', ' radiologists', ' diagnostic services']",diagnostic service
1669,Qzac1UYK_4cyJXm3T6Bm9w,"diagnostic imaging, doctors, diagnostic services, radiologists, health & medical",Phoenix,SimonMed Imaging - Biltmore,15,3.5,AZ,"['diagnostic imaging', ' doctors', ' diagnostic services', ' radiologists', ' health & medical']",diagnostic service
1670,6--bnN_gTtztYNetz3xrrQ,"diagnostic imaging, diagnostic services, health & medical",Henderson,Miracle In Progress 3D/4D Ultrasound Studio,31,4.0,NV,"['diagnostic imaging', ' diagnostic services', ' health & medical']",diagnostic service
1671,U4oCPGLFb7PT90nBp10Acw,"laboratory testing, diagnostic services, health & medical",Las Vegas,Primex Clinical Laboratories,3,3.5,NV,"['laboratory testing', ' diagnostic services', ' health & medical']",diagnostic service
1672,Y8_mnKXBi1nCCexBVmuwSg,"diagnostic services, diagnostic imaging, health & medical, doctors, radiologists",Surprise,SimonMed Imaging - Surprise Stadium Village,20,3.5,AZ,"['diagnostic services', ' diagnostic imaging', ' health & medical', ' doctors', ' radiologists']",diagnostic service
1673,Xmwx6-JyDbbJ7-CnT_kRRQ,"health & medical, diagnostic services, radiologists, doctors, diagnostic imaging",Mesa,SimonMed Imaging - Mesa Baywood,9,3.0,AZ,"['health & medical', ' diagnostic services', ' radiologists', ' doctors', ' diagnostic imaging']",diagnostic service
1674,cOqGZrtWiuv2yigzq6T9Tg,"health & medical, rheumatologists, diagnostic services, podiatrists, diagnostic imaging, orthopedists, doctors",Mesa,Arizona Arthritis & Rheumatology Associates,52,2.0,AZ,"['health & medical', ' rheumatologists', ' diagnostic services', ' podiatrists', ' diagnostic imaging', ' orthopedists', ' doctors']",diagnostic service
1675,mYaIYSVRvBrKDvbZR_fawQ,"health & medical, diagnostic services, diagnostic imaging",Phoenix,Baby's First Ultrasound,44,2.5,AZ,"['health & medical', ' diagnostic services', ' diagnostic imaging']",diagnostic service
1676,11sOPtwEsCeScmrGH4hoag,"diagnostic services, health & medical, laboratory testing",Sun City West,Sonora Quest Laboratories,5,2.5,AZ,"['diagnostic services', ' health & medical', ' laboratory testing']",diagnostic service
1677,CAbnE2F_M_w3QfuM_EWGww,"health & medical, laboratory testing, diagnostic services",Phoenix,AZ Clinical Services,4,3.0,AZ,"['health & medical', ' laboratory testing', ' diagnostic services']",diagnostic service
1678,XCVBF_qwdxIVm-KbPFCBwg,"health & medical, diagnostic imaging, diagnostic services",Las Vegas,Sonoran Medical Imaging,3,3.5,NV,"['health & medical', ' diagnostic imaging', ' diagnostic services']",diagnostic service
1679,pzqkoAemPvIOim95gZ9_UQ,"urgent care, health & medical, medical centers, doctors, diagnostic services",Surprise,MedPost Urgent Care,36,3.5,AZ,"['urgent care', ' health & medical', ' medical centers', ' doctors', ' diagnostic services']",diagnostic service
1680,YBzyUAnzu0XA8Mv-Ez437w,"laboratory testing, health & medical, diagnostic services",Tempe,Labcorp,25,2.5,AZ,"['laboratory testing', ' health & medical', ' diagnostic services']",diagnostic service
1681,WdXg6goVimWEtF5YcfLxig,"medical centers, diagnostic services, diagnostic imaging, radiologists, health & medical, doctors",Henderson,Steinberg Diagnostic Medical Imaging,37,2.5,NV,"['medical centers', ' diagnostic services', ' diagnostic imaging', ' radiologists', ' health & medical', ' doctors']",diagnostic service
1682,peyCO1AcHk9RBMO_GgzoOA,"radiologists, doctors, diagnostic imaging, medical centers, diagnostic services, health & medical",Las Vegas,Steinberg Diagnostic Medical Imaging,20,2.5,NV,"['radiologists', ' doctors', ' diagnostic imaging', ' medical centers', ' diagnostic services', ' health & medical']",diagnostic service
1683,Sdlfra0Zyf8VtmbmvWAeBw,"health & medical, diagnostic services, diagnostic imaging",Las Vegas,Vegas Baby! 4D Ultrasound,49,5.0,NV,"['health & medical', ' diagnostic services', ' diagnostic imaging']",diagnostic service
1684,F9eDldwbL8Y9kgHXYvugSQ,"diagnostic services, laboratory testing, health & medical, medical centers",Gilbert,Sonora Quest Laboratories,22,2.5,AZ,"['diagnostic services', ' laboratory testing', ' health & medical', ' medical centers']",diagnostic service
1685,uaHJQ7kHmLRXh-q626flrA,"doctors, radiologists, diagnostic services, health & medical, diagnostic imaging",Las Vegas,Las Vegas Radiology,3,2.5,NV,"['doctors', ' radiologists', ' diagnostic services', ' health & medical', ' diagnostic imaging']",diagnostic service
1686,6GgLHd8ibaj8X8IqEC4YuA,"laboratory testing, health & medical, doctors, diagnostic services",Henderson,Quest Diagnostics,92,3.0,NV,"['laboratory testing', ' health & medical', ' doctors', ' diagnostic services']",diagnostic service
1687,MlvgTad7Kl0-P005VwQCQQ,"health & medical, laboratory testing, diagnostic services",Surprise,Sonora Quest Laboratories,20,3.0,AZ,"['health & medical', ' laboratory testing', ' diagnostic services']",diagnostic service
1688,GVdQh8M1SB3e9hTMUeVcpg,"diagnostic services, doctors, radiologists, diagnostic imaging, health & medical",Avondale,SimonMed Imaging - Avondale,27,2.0,AZ,"['diagnostic services', ' doctors', ' radiologists', ' diagnostic imaging', ' health & medical']",diagnostic service
1689,jArpBM9wonbYrpiQ4Eac1g,"health & medical, laboratory testing, diagnostic services",Tempe,Sonora Quest Laboratories,45,2.0,AZ,"['health & medical', ' laboratory testing', ' diagnostic services']",diagnostic service
1690,kI21I_FFAztjWHiOZXi6SA,"diagnostic imaging, diagnostic services, health & medical",Henderson,Quest Diagnostics,8,2.5,NV,"['diagnostic imaging', ' diagnostic services', ' health & medical']",diagnostic service
1691,ABBoer7TnYPXTSeyy6aPPw,"diagnostic imaging, medical centers, health & medical, diagnostic services",Phoenix,Solis Mammography Phoenix Central,16,3.5,AZ,"['diagnostic imaging', ' medical centers', ' health & medical', ' diagnostic services']",diagnostic service
1692,ytyB-QqxPYYn6dgdABgIJg,"doctors, health & medical, diagnostic services",North Las Vegas,Quest Diagnostics,15,2.5,NV,"['doctors', ' health & medical', ' diagnostic services']",diagnostic service
1693,_rExnJLIcHQqhbQYiJ8JQQ,"health & medical, diagnostic services",Las Vegas,Accutest Drug Abuse Testing,5,3.0,NV,"['health & medical', ' diagnostic services']",diagnostic service
1694,WnRtn80rdsWOa2nWZ6G1iA,"obstetricians & gynecologists, health & medical, doctors",Phoenix,Central Phoenix Women's Health Care,34,3.5,AZ,"['obstetricians & gynecologists', ' health & medical', ' doctors']",obstetrician
1695,so_geG-9KLmmNTQaxWAh-w,"health & medical, obstetricians & gynecologists, doctors",Glendale,Desert West Obstetrics & Gynecology,66,3.0,AZ,"['health & medical', ' obstetricians & gynecologists', ' doctors']",obstetrician
1696,c2JjUyka9sFm-EvjZU8b9g,"doctors, obstetricians & gynecologists, health & medical",Phoenix,Bradley J. Monk,3,2.5,AZ,"['doctors', ' obstetricians & gynecologists', ' health & medical']",obstetrician
1697,gVRg4Fmp_M-p-FCrOLTUrA,"obstetricians & gynecologists, health & medical, doctors",Las Vegas,"Lisa Roberts, MD, FACOG",12,2.5,NV,"['obstetricians & gynecologists', ' health & medical', ' doctors']",obstetrician
1698,leyLklff4W5B6lT2YJt1JA,"health & medical, doctors, obstetricians & gynecologists",Mesa,The Woman's Center for Advanced Pelvic Surgery,6,4.5,AZ,"['health & medical', ' doctors', ' obstetricians & gynecologists']",obstetrician
1699,qKTDSovvU_IjjRIOwqLiyw,"health & medical, doctors, obstetricians & gynecologists",Las Vegas,Miller and Turner,5,2.0,NV,"['health & medical', ' doctors', ' obstetricians & gynecologists']",obstetrician
1700,WENK5S15dcSt3zINQUxeKg,"obstetricians & gynecologists, health & medical, doctors",Charlotte,Danner Christopher J MD,3,5.0,NC,"['obstetricians & gynecologists', ' health & medical', ' doctors']",obstetrician
1701,12YeGwVZF3k6gg3xzDLUWQ,"doctors, prenatal/perinatal care, obstetricians & gynecologists, diagnostic imaging, diagnostic services, health & medical",Phoenix,Valley Perinatal Services,9,3.5,AZ,"['doctors', ' prenatal/perinatal care', ' obstetricians & gynecologists', ' diagnostic imaging', ' diagnostic services', ' health & medical']",obstetrician
1702,_PbMMXioQSewJkzyOk7hhw,"health & medical, obstetricians & gynecologists, doctors",Avondale,Adelante Healthcare,13,2.5,AZ,"['health & medical', ' obstetricians & gynecologists', ' doctors']",obstetrician
